segment_family,priority_rank,segment,order_volume,observed_late_orders,observed_late_rate,expected_late_orders,mean_predicted_risk,mean_positive_delay_days_raw,positive_delay_observations,late_review_mean,late_review_observations,on_time_review_mean,smoothed_late_rate,mean_positive_delay_days,review_penalty_raw,review_penalty,normalized_order_volume,normalized_expected_late_orders,normalized_smoothed_late_rate,normalized_mean_positive_delay_days,normalized_review_penalty,priority_score
route,11,SP -> RJ,1339,43,0.03211351755041075,136.46753292932112,0.10191750032062817,6.53031411498708,43,2.6511627906976742,43,4.32012432012432,0.03285820121942112,6.244780523343617,1.6689615294266456,1.5442987003642346,0.1908216136195411,0.3608204280100699,0.16219925964996365,0.38898328921496694,0.74027975315169,0.37487330520473783
route,12,SC -> SC,57,6,0.10526315789473684,2.8676347296297897,0.05030938122157526,6.080281635802469,6,2.8333333333333335,6,4.431372549019608,0.08074805134370032,5.415721912973877,1.5980392156862746,1.22942004050477,0.0010362694300518134,0.0036136545490789975,0.5876880749897486,0.2693578544416346,0.5329329256475018,0.33981975371269996
route,13,PR -> MG,152,5,0.03289473684210526,5.334315461459042,0.035094180667493695,17.294712962962965,5,4.0,5,4.465753424657534,0.03782198759295017,9.109561707172137,0.46575342465753433,0.8274168318164229,0.015099925980754996,0.010208832219485027,0.20630120564043325,0.8023445285284485,0.26821479579635493,0.3369759376009304
route,14,MG -> SP,453,9,0.019867549668874173,13.941235171432853,0.03077535357932197,13.331837705761316,9,3.25,8,4.3054298642533935,0.023141235574107223,8.955600007611531,1.0554298642533935,1.0292180148881012,0.05965951147298298,0.03322120019630925,0.07586655678301711,0.7801292894391822,0.4011003813586776,0.33320762232995615
route,15,SC -> RJ,83,3,0.03614457831325301,4.671286783158985,0.05628056365251789,12.83844135802469,3,1.3333333333333333,3,3.848101265822785,0.04240632702087169,6.82193729744933,2.514767932489452,1.355906857802079,0.004885270170244264,0.008436088841090627,0.24703186458465254,0.4722616354877095,0.6162241855233037,0.3265559735816206
route,16,SP -> ES,268,14,0.05223880597014925,23.58194850872616,0.08799234518181404,10.470284391534392,14,4.428571428571429,14,4.256916996047431,0.05232717450872935,8.19807676142703,0.0,0.4201035564149447,0.03227239082161362,0.05899762780952161,0.33517600439341694,0.6708257413639586,0.0,0.2859178451535707
route,17,SP -> PB,70,4,0.05714285714285714,10.360584896534354,0.1480083556647765,5.636909722222223,4,2.25,4,4.2727272727272725,0.05533367911479945,5.194107120118295,2.0227272727272725,1.29809960320484,0.0029607698001480384,0.02364759610810151,0.36188801288437333,0.2373809041802678,0.5781582497345334,0.2844614777586011
route,18,MG -> BA,77,3,0.03896103896103896,5.318995432215145,0.06907786275604084,8.758198302469136,3,2.3333333333333335,3,4.391891891891892,0.04440977554154279,5.880342746167281,2.0585585585585586,1.2506277715103344,0.003997039230199852,0.010167870974085266,0.26483198163330496,0.33639831271601556,0.5468981646526748,0.2788346196044362
route,19,MG -> RJ,178,9,0.05056179775280899,11.520609744634857,0.06472252665525201,5.747007458847737,9,2.888888888888889,9,4.4226190476190474,0.051052813569192695,5.362785680126151,1.5337301587301586,1.2571608832910577,0.018948926720947445,0.026749160845113522,0.3238536401539881,0.26171964914412554,0.5512002027840229,0.27816642689412274
route,20,PR -> SP,609,13,0.021346469622331693,16.736155814047017,0.027481372436858813,5.850462962962963,13,2.5,12,4.417508417508418,0.02373299164457653,5.488081709186337,1.9175084175084178,1.504208471093622,0.08275351591413768,0.040693994699007696,0.08112415497429776,0.27979869900166504,0.7138804352147835,0.26403103592757937
route,21,DF -> SP,57,1,0.017543859649122806,2.2321043658811384,0.039159725717212955,25.68431712962963,1,3.0,1,4.160714285714286,0.03401907938108349,6.895834356581532,1.1607142857142856,1.022109058152087,0.0010362694300518134,0.001914433563657093,0.17251335903590292,0.4829242927674136,0.39641915073245815,0.2629394239301598
route,22,SP -> PA,111,3,0.02702702702702703,13.400148954217606,0.12072206265060906,7.435478395061729,3,2.0,3,4.416666666666667,0.03503131362593748,5.575099690611724,2.416666666666667,1.3332681041506673,0.009030347890451517,0.03177449503844471,0.1815067960287435,0.29235458314653534,0.601316621605304,0.25961120825496153
route,23,SC -> SP,283,11,0.038869257950530034,6.9803868357836265,0.024665677864959813,4.476382575757575,11,2.3636363636363638,11,4.220588235294118,0.0409610855668947,4.733812815528598,1.856951871657754,1.4528074258187602,0.03449296817172465,0.014609942193611806,0.2341912715876647,0.17096472368167262,0.6800329725988713,0.25691038840753
route,24,SP -> CE,157,2,0.012738853503184714,19.485167194428968,0.12410934518744565,10.18761574074074,2,1.0,2,4.393548387096774,0.022415659390221904,5.878757689520726,3.393548387096774,1.4057985106793518,0.015840118430792006,0.04804404135792087,0.06942000182160142,0.33616960380676264,0.6490777169365147,0.2556313788945897
route,25,SP -> MT,117,1,0.008547008547008548,9.379414416650299,0.08016593518504529,27.819988425925924,1,3.0,1,4.391304347826087,0.021796655651352897,7.089986292608469,1.391304347826087,1.0430717910713418,0.00991857883049593,0.021024235266832805,0.06392031521037221,0.5109386086056491,0.4102230590969216,0.2489731199262289
route,26,PR -> RS,116,2,0.017241379310344827,4.859521139214115,0.041892423613914785,7.3545949074074075,2,1.0,2,4.456140350877193,0.027952057191421287,5.406587550631837,3.4561403508771926,1.4162305046427548,0.009770540340488527,0.008939372061265384,0.11860945085033904,0.26803985104250655,0.6559471594507196,0.24514139586350037
route,27,SC -> MG,93,2,0.021505376344086023,3.01457317998973,0.03241476537623366,9.703501157407407,2,3.0,2,4.0,0.03244784261381772,5.798071925631837,1.0,1.006873779496556,0.006365655070318283,0.004006524681898856,0.15855333057502272,0.32452739966763405,0.38638675699457664,0.2139029296218462
route,28,PR -> RJ,194,2,0.010309278350515464,12.294831324007927,0.06337541919591715,5.822633101851851,2,1.0,2,4.257894736842105,0.019016563499081696,5.151260583039245,3.257894736842105,1.3831895689702403,0.021317542561065876,0.02881920128704827,0.039219922259975386,0.2311985479963942,0.6341897841096167,0.21364001807182775
route,29,SP -> MG,1295,17,0.013127413127413128,67.1992174049753,0.0518912875714095,5.292619144880174,17,3.125,16,4.3117138364779874,0.014602261333662403,5.190532824286303,1.1867138364779874,1.1180733360617874,0.1843079200592154,0.17561735656351843,0.0,0.23686516658637227,0.45961139306220944,0.20759053400928495
route,30,SC -> PR,52,1,0.019230769230769232,1.5160817475625883,0.029155418222357468,11.169907407407408,1,5.0,1,4.372549019607843,0.03568668131152876,5.57634256365224,0.0,0.9165895776326066,0.00029607698001480384,0.0,0.18732956681275229,0.29253391814888635,0.3269348308507321,0.19873901584276663
route,31,RS -> RJ,63,3,0.047619047619047616,3.5895929850363113,0.0569776664291478,0.8510918209876545,3,3.0,3,4.379310344827586,0.0499118716263357,4.0556258658254,1.3793103448275863,1.093878183726264,0.001924500370096225,0.0055439582578574636,0.3137166688672148,0.07310866416898765,0.443678944416784,0.19555453460390826
route,32,PR -> PR,164,9,0.054878048780487805,6.912820469988193,0.0421513443291963,3.8027829218107,9,3.6666666666666665,9,4.402597402597403,0.05439271726063521,4.44183721521387,0.7359307359307361,0.8792558935439629,0.01687638786084382,0.014429289634399546,0.353527812475116,0.1288353643167453,0.30235069117521773,0.19492854355079975
route,33,RS -> RS,77,7,0.09090909090909091,2.7791063862150445,0.036092290730065514,2.9698578042328045,7,4.857142857142857,7,4.557142857142857,0.07590583853366877,4.174050907199815,0.0,0.5930873737622748,0.003997039230199852,0.0033769558364515296,0.5446662783707001,0.09019629450690346,0.11390942070364872,0.19135927255079388
route,34,RJ -> PR,51,2,0.0392156862745098,2.465662152148133,0.04834631670878692,3.116122685185185,2,4.0,2,4.387755102040816,0.04594100488887063,4.7001755135948,0.3877551020408161,0.9048329631700254,0.00014803849000740192,0.002538898285362379,0.2784365546131174,0.16611117434498837,0.3191931289770832,0.18575612759315896
route,35,RJ -> SP,328,7,0.021341463414634148,15.42929096021993,0.047040521220182714,4.353617724867725,7,3.0,7,4.389408099688474,0.025502755274539508,4.743834403931841,1.389408099688474,1.1651965912810582,0.041154700222057736,0.037199823041126734,0.09684804277912974,0.17241074553689795,0.4906419413875449,0.18573981517144755
route,36,RJ -> MG,138,3,0.021739130434782608,6.413309042295496,0.04647325392967751,6.474456018518519,3,4.0,3,4.619402985074627,0.030000220711574117,5.353325296024829,0.6194029850746272,0.9185149468601964,0.013027387120651369,0.013093743217093865,0.13680684899525772,0.26035460384203457,0.32820268177874706,0.18014878384668356
route,37,RS -> SP,176,10,0.056818181818181816,4.129753569157851,0.023464508915669605,2.9302627314814815,10,3.7,10,4.36144578313253,0.05592938714060148,3.9736244053791028,0.66144578313253,0.8348471592641985,0.01865284974093264,0.0069881885454918065,0.3671807231670143,0.06127661727237351,0.2731076482503802,0.1727808557303703
route,38,SP -> PR,589,7,0.011884550084889643,27.73034899728387,0.047080388789955636,5.966211970899471,7,3.5,6,4.386206896551724,0.015086136922967033,5.4078437993566775,0.886206896551724,0.9624829208293135,0.07979274611398963,0.07008922872771095,0.004299108281416153,0.2682211160315107,0.35715548511687123,0.16959184816512968
route,39,SP -> SE,50,0,0.0,6.489714304695352,0.12979428609390703,,0,,0,4.32,0.026400414937759336,5.016986079276723,,1.0082485353958672,0.0,0.013298028382165613,0.10482351452712081,0.21182398787403858,0.3872920303924057,0.16901021762769955
route,40,MG -> PR,65,1,0.015384615384615385,2.2612876372648167,0.034789040573304876,0.6171296296296296,1,3.0,1,4.375,0.03165253472848638,4.616999129308805,1.375,1.0415895776326065,0.0022205773501110288,0.001992461034863836,0.15148722765171319,0.1541095968827527,0.40924702517216144,0.1684578353669015
route,41,SP -> RN,61,1,0.01639344262295082,8.167093399640446,0.133886777043286,0.8608912037037038,1,4.0,1,4.517241379310345,0.032793166610594,4.639159272406449,0.5172413793103452,0.9636115212062744,0.001628423390081421,0.017782845978962545,0.16162144412967852,0.1573070991094199,0.3578986657051883,0.16315114633550565
route,42,SP -> SC,376,5,0.013297872340425532,23.20608697259604,0.06171831641647883,3.197571759259259,5,3.0,5,4.339622641509434,0.017934369703699375,4.410514639270902,1.3396226415094343,1.1187065707670563,0.04826054774241303,0.05799268477888806,0.02960491292563118,0.12431580837880356,0.4600283765670987,0.1519482956358167
route,43,PR -> SC,67,2,0.029850746268656716,2.847353186534403,0.042497808754244824,0.8371064814814815,2,5.0,2,4.323076923076923,0.039658474305777215,4.320339479644183,0.0,0.8402071128298894,0.0025166543301258326,0.003559427677146173,0.22261791061654423,0.1113043728286799,0.27663716456600407,0.14748433076719913
route,44,MG -> MG,331,5,0.015105740181268883,12.269759100344977,0.03706875861131413,1.3414351851851851,5,4.2,5,4.41717791411043,0.020052602345868593,3.791802447912877,0.21717791411042953,0.7445583283007213,0.04159881569207994,0.028752165546461494,0.048424856926118046,0.035041402486370166,0.21365267385581677,0.07589310912209896
